No,ID Putusan,Kata Kunci,Halaman,Contoh Kalimat
15732,89740,transfer pricing,99,"...eksi, terhadap Tahun Pajak yang disengketakan, dengan mempertimbangkan. analisa Transfer Pricing yang dibuat oleh KPMG Australia. Terbanding telah melakukan pengujian kewajaran..."
15733,89740,transfer pricing,102,"...penelitian terhadap TP Doc. Pemohon Banding berupa Patton 3 subordinated» debt transfer pricing analysis December 2009 - KPMG, Pemohon Banding | menggunakan pembanding ekster..."
15734,89740,transfer pricing,107,"...i SPT Masa Pajak Penghasilan Badan Tahun Pajak 2016, Fotokopi Subordinated debt transfer pricing aalysis untuk Paiton 7/8 dan Paiton 3, Fotokopi Surat Persetujuan Rencana Inve..."
15735,89768,transfer pricing,13,...n. Analisis Suku Bunga Utang Subordinasi Paiton 7 &.8 dan Paiton 3. Dokumentasi Transfer Pricing telah disampaikan kepada Terbanding sesuai dengan Lampiran 3B-1 SPT Tahunan PPh...
15736,89768,transfer pricing,15,...yatakan bahwa cacat teknis karena tidak mempertimbangkan prinsip-prinsip teknis transfer pricing. Dari uraian Terbanding di atas jelas'terlihat bahwa Terbanding telah menerapka...
15737,89768,transfer pricing,23,...tersegmentasi. Pada saat pemeriksaan Pemohon Banding telah menyampaikan Analisa Transfer Pricing Hutang Subordinasi Paiton 3 dan Paiton 7I8 yang merupakan Dokumens Transfer Pri...
15738,89768,transfer pricing,28,...kritisi TP Doc yang telah disampaikan oleh Pemohon Banding yaitu berupa Analisa Transfer Pricing Hutang Subordinasi Paitons3 dan Paiton 7/8. Sebaliknya secara sepihak Terbandin...
15739,89768,transfer pricing,35,...ggunakan transaksi yang tidak sebanding sebagai dasar dalam melakukan pengujian Transfer Pricing yang menjadi dasar koreksi biaya bunga Pemohon. Banding. Dengan kata lain penet...
15740,89768,transfer pricing,39,"...dalam menentukan tingkat bunga pinjaman (rate), bahwa menurut Majelis, analisa Transfer Pricing yang dibuat oleh KPMG Australia lebih akurat dibandingkan dengan analisa yang d..."
15741,89768,transfer pricing,50,...ersegmentasi. Pada saat pemeriksaan Pemohon Banding telah menyampaikan Analisis Transfer Pricing Hutang Subordinasi Paiton 3 dan Paiton 7/8 yang merupakan Dokumen Transfer Pric...
15742,89768,transfer pricing,51,...ritisi TP Doc yang telah disampaikan .oleh Pemohon Banding yaitu berupa Analisa Transfer Pricing Flutang Subordinasi Paiton 3 dan Paiton 7/8. Sebaliknya secara sepihak Pemeriks...
15743,89768,transfer pricing,54,...ggunakan transaksi yang tidak sebanding sebagai dasar dalam melakukan pengujian Transfer Pricing yang menjadi dasar koreksi biaya bunga Wajib Pajak. Dengan kata lain penetapan...
15744,89768,transfer pricing,61,"...n oleh pemeriksa telah sesual dengan ketentuan perpajakan, pedoruan pengrapan - transfer pricing dan datafbuks/ dokumen yang tersedia. Pada parngraf 3.13 OECO Transfer Pricing..."
15745,89768,transfer pricing,63,"...12 Juni 2019 dan S- 487/WPJ.19/BD.05/2020 tanggal 24 Februari 2020, dokumentasi Transfer Pricing/TP yang sesuai lampiran SPT PPh Badan tahun pajak 2017 belum ditunjukkan Pemoho..."
15746,89768,transfer pricing,74,"...Banding dari para Pemberi Pinjaman adalah sebesar 15x, bahwa di dalam analisa Transfer Pricing atas pembayaran bunga kepada pihak yang mempunyai hubungan isitimewa yang dibua..."
15747,89811,transfer pricing,9,"...a penyesuaian yang telah diterima soleh Terbanding yang didapatkan dari dokumen transfer pricing Pemohon Banding adalah sebesar 1,34 sampai dengan. 4,7” yang merupakan penyesua..."
15748,89811,transfer pricing,11,"...2574 p.a atau 6,03Y6. Terdapat perbedaan tested party untuk pengujian kewajaran transfer pricing: bahwa Terbanding menentukan tested party adalah Paiton Power Finance BV, seda..."
15749,89811,transfer pricing,12,"...rdinated Debt. Sehubungan dengan hal.tersebut, internal CUP yang tertuang dalam Transfer Pricing Documentation WP yang dibuat oleh KPMG Halaman 12 dari 59 halaman, Putusan Nom..."
15750,89811,transfer pricing,18,...sfer. Pricing Hutang Subordinasi Paiton 3 dan Paiton 7/8 yang merupakan Dokumen Transfer Pricing atasipembayaran bunga kepada pihak yang mempunyai hubungan istimewa: Halaman 1...
15751,89811,transfer pricing,19,"...ain hal-hal tersebut diatas, Pemohon Banding juga tidak setuju dengan pengujian Transfer Pricing yang dilakukan Terbanding. Dapat Pemohon Banding sampaikan bahwa atas biaya bun..."
15752,89811,transfer pricing,20,"...akan yang berlaku.” bahwa lebih lanjut pada Bab II tentang Tahapan Pemeriksaan Transfer Pricing, Lampiran I Surat Edaran Direktur Jenderal Pajak Nomor SE-50/PJ/2013 (SE-50) te..."
15753,89811,transfer pricing,21,kelaziman usaha (Transfer Pricing Documentation) maka permintaan keterangan/bukti dapat disesuaikan dengan data...
15754,89811,transfer pricing,22,"...Istimewa (PER- 22) disebutkan sebagai berikut: “Tahapan pelaksanaan pemeriksaan transfer pricing terdiri dari menentukan karakteristik usaha Wajib Pajak, memilih metode transfe..."
15755,89811,transfer pricing,23,...i Paiton 3 dan Paiton 7/8. Sebaliknya secara sepihak Terbanding membuat analisa Transfer Pricing sendiri dengan merubah tested party dari Pemohon Banding | menjadi PPF BV. Seba...
15756,89811,transfer pricing,28,...ggunakan transaksi yang tidak sebanding sebagai dasar dalam melakukan pengujian Transfer Pricing. yang menjadi dasar koreksi biaya bunga Pemohon Banding. Dengan kata lain penet...
15757,89811,transfer pricing,30,"...lam menentukan tingkat bunga pinjaman“(rate): . bahwa menurut Majelis, analisa Transfer Pricing yang dibuat oleh KPMG,Ausiralia lebih akurat dibandingkan dengan analisa yang..."
15758,89811,transfer pricing,43,...dinated Debt. Sehubungan dengan hal tersebut. internal CUP yang tertuang dalarn Transfer Pricing Documentation WP yang dibuat oleh KPMG periode Februari 2016 tidak dapat diguna...
15759,89811,transfer pricing,48,"...i SPT Masa Pajak Penghasilan Badan Tahun Pajak 2016, Fotokopi Subordinated debt transfer pricing aalysis untuk Paiton 7/8 dan Paiton 3, Fotokopi Surat Persetujuan ""Rencana Inv..."
15760,89811,transfer pricing,51,"...anding dari para Pemberi Pinjaman adalah sebesar 15164: bahwa di dalam analisa Transfer Pricing atas pembayaran-bunga.kepada pihak yang mempunyai hubungan isitimewa”"" yang. di..."
15761,89811,transfer pricing,52,"...ikan oleh Pemohon Banding, sebaliknya secara sepihak Terbanding membuat analisa Transfer Pricing sendiri dengan merubah tested party dari Pemohon Banding menjadi PPF BV: bahwa..."
15762,89839,transfer pricing,10,...ent service telah memenuhi. semua persyaratan yang ditetapkan dan diuji melalui Transfer Pricing Documentation serta telah disimpulkan secara benar dan wajar sesuai prinsip kew...
15763,89839,transfer pricing,12,"...men service telah memenuhi semua persyaratan yang ditetapkan dan diuji""melalui Transfer Pricing Documentation serta telah disimpulkan secara benar dan wajar sesuai prinsip ke..."
15764,89839,transfer pricing,14,...iharapkan bagi penerima jasa seperti yang tercantum dalam tabel 3- 3 halaman 17 Transfer Pricing Documentatiom. PT. Ouiksilver Indonesia FY 2016 sebagai berikut Disclaimer Sal...
15765,89839,transfer pricing,19,"...on yang telah diserahkan Pemohon Banding, disampaikan hal- hal sebagai berikut: Transfer Pricing Documentation Pemohon Banding tidak menjelaskan analisis atas kebutuhan utang,..."
15766,89839,transfer pricing,36,...eriksa melakukan pemeriksaan kewajaran dan kelaziman usaha atas harga transfer (transfer pricing)? Jelaskan! Jawaban Pemeriksa: bahwa tidak dilakukan-pemeriksaan transfer prici...
15767,89839,transfer pricing,63,"...n yang telah Wajib Pajak serahkan, dapat disampaikan hal-hal sebagai berikut: “ Transfer Pricing Document Wajib Pajak tidak menjelaskan analisis atas kebutuhan utang, “ Trans..."
15768,89839,transfer pricing,72,"...ukti P-14 Fotokopi SPT Pembetulan ke-1 dan tanda terimanya: Matrik sengketa: Transfer Pricing Documentation for Fiscal Year 2015 dan Terjemahannya, Fotokopi Paspor, Izin Ti..."
15769,89839,transfer pricing,77,...ment service telah memenuhi semua persyaratan yang ditetapkan dan diuji melalui Transfer Pricing Documentation serta telah disimpulkan secara benar dan wajar sesuai prinsip kew...
15770,89839,transfer pricing,78,...men service telah memenuhi semua. persyaratan yang ditetapkan dan diuji melalui Transfer Pricing Documentation serta telah disimpulkan secara benar dan wajar sesuai prinsip-kew...
15771,89909,transfer pricing,16,"...mengatribusikan ke Pos-Pos Harga Pokok Penjualan (sesuai dengan tingkat resiko transfer pricing) sebagai berikut: a) bahwa koreksi sebesar USD4.067.086,00 diatribusikan ke bi..."
15772,89909,transfer pricing,18,...afiliasi Pemohon Banding telah memenuhi arm's length principle sesuai dengan Transfer Pricing Documentation (“TP Doc”) dengan alasan sebagai berikut: A. Pemilihan MTC yang...
15773,89909,transfer pricing,22,"...entuan prinsip kewajaran dan kelaziman usaha yang berbunyi bahwa: “4.8 Because transfer pricing is not an exact science, it will not always be possible to determine the single..."
15774,89909,transfer pricing,23,"...ksional, yang tidak sama seperti yang digunakan Wajib Pajak. “4.9.nra difficult transfer pricing case, because of the complexity of the facts fo-be evaluated, even the best-int..."
15775,89909,transfer pricing,40,"...erupakan pengujian yang tidak sesuai dengan peraturan perpajakan maupun pedoman Transfer Pricing lainnya sebagai berikut: e Lampiran I, Bab II huruf B angka (1) (4) PER-22 men..."
15776,89909,transfer pricing,41,"...PER-22 di atas dan kemudian dibandingkan dengan kutipan paragraf B.3.3.12.7 UN Transfer Pricing Manual ini, maka kedua ketentuan tersebut sama-sama mengatur bahwa TNMM mempuny..."
15777,89909,transfer pricing,49,"...rdapat sengketa antara Terbanding dengan Pemohon Banding dalam pemilihan metode transfer pricing, baik Terbanding maupun Pemohon Banding memilih menggunakan metode TNMM, dengan..."
15778,89909,transfer pricing,51,...mengatribusikan ke pos-pos Harga Pokok Penjualan sesuai dengan tingkat risiko transfer pricing sebagai berikut: - Koreksi sebesar USD 4.067.086 diatribusikan ke biaya royal...
15779,89909,transfer pricing,57,"...kode industri yang sesuai dengan Wajib Pajak yang diperiksa. d. Di dalam OECD Transfer Pricing Guidelines for Multinational Enterprises and Tax Administrations, dijelaskan ba..."
15780,89909,transfer pricing,59,"...roduksi furniture leather/automotive leather and shoe upper leather. Di dalam transfer pricing documentation Pemohon Banding, dijelaskan bahwa salah satu kriteria pencarian y..."
15781,89909,transfer pricing,63,...ai sebesar $US1.634.356 diatribusikan ke pembelian sesuai.dengan tingkat risiko transfer pricing. c. Di dalam PER-22/PJ/2013 dijelaskan bahwa selisih antara harga atau laba tr...
15782,89909,transfer pricing,71,"...entuan prinsip kewajaran dan kelaziman usaha yang berbunyi bahwa: “4.8 Because transfer pricing is not an exact science, it will not always be possible to determine the single..."
15783,89909,transfer pricing,72,"Disclaimer Salinan Putusan Pengadilan Pajak setpp.kemenkeu.go.id that the transfer pricing analysis is tied to business realities. Therefore, tax examiners should underta..."
15784,89909,transfer pricing,88,"...upakan pengujian. yang: tidak sesuai dengan peraturan perpajakan maupun pedoman Transfer Pricing lainnya sebagai berikut: esLampiran I, Bab II huruf B angka (1) (4) PER-22 mene..."
15785,89909,transfer pricing,89,...ewajaran biaya royatti dengan menggunakan metode CUP: e Paragraf B.3:3.12.7 UN Transfer Pricing Manual 2017 menyatakan bahwa: “.. the TNMM is often applied to check and to con...
15786,89909,transfer pricing,95,"...mi Jened, SH, MH dan Prof. Dr. Insan Budi Maulana S.H., LL.M.: BuktiP-48 Buku “Transfer Pricing and Business Restructuring: Streamlining All The Way' Karangan Anuschka Bakker,..."
15787,89909,transfer pricing,101,"...mengatribusikan ke Pos-Pos,Harga. Pokok Penjualan (sesuai dengan tingkat resiko transfer pricing).sebagai berikut: a. bahwa koreksi sebesar USD4.067.086,00 diatribusikan ke bi..."
15788,89920,transfer pricing,9,.... Terbanding berpendapat bahwa koreksi yang dilakukan belum sampai ke pengujian Transfer Pricing namun barw sampai pada kebenaran secara legal dan formal. Setelah. kebenaran le...
15789,89920,transfer pricing,11,...Terbanding berpendapat bahwa koreksi yang dilakukan belum sampai ke pengujian. Transfer Pricing namun baru sampai pada kebenaran secara legal.dan formal. Setelah kebenaran leg...
15790,89920,transfer pricing,13,...rbanding yang menyatakan bahwa koreksi yang dilakukan belum sampai ke pengujian Transfer Pricing namun baru sampai pada kebenaran secara legal dan formal. Berdasarkan penjelasa...
15791,89920,transfer pricing,14,"...ungan istimewa. Artinya, dalam menentukan koreksi harus dilaksankanan pengujian Transfer Pricing. Selanjutnya dalam penjelasan, disebutkan bahwa kewenangan Terbanding dalam men..."
15792,89920,transfer pricing,19,"...emohon Banding lakukan di dalam TP Doc, digabung semua menggunakan TNMM. Metode Transfer Pricing” yang :tepat menurut Terbanding terkait pemanfaatan jasa perbaikan dan pemanfa..."
15793,89920,transfer pricing,29,...engan basis keseluruhan entitas telah tepat diterapkan 3. Tidak terdapat motif transfer pricing atas transaksi jasa Penjelasan lebih lanjut pada masing-masing poin di atas ak...
15794,89920,transfer pricing,31,"...perpajakan yang berlaku dan keadaan yang sesungguhnya, 3. Tidak terdapat motif transfer pricing atas transaksi jasa Perlu juga Pemohon Banding sampaikan bahwa transaksi dilak..."
15795,89920,transfer pricing,41,"...USD 7.583 dan pemanfaatan jasa pengiriman sebesar US$1,129.00: e Berdasarkan transfer pricing documentation, pemohon banding membayar pemanfaatan jasa perbaikan US$7,583.00..."
15796,89920,transfer pricing,54,...rbanding yang menyatakan bahwa koreksi yang dilakukan belum sampai ke pengujian Transfer Pricing namun baru sampai pada kebenaran secara legal dan formal. Berdasarkan penjelasa...
15797,89920,transfer pricing,55,"...ungan istimewa. Artinya, dalam menentukan koreksi harus dilaksankanan pengujian Transfer Pricing. Selanjutnya dalam penjelasan, disebutkan bahwa kewenangan Terbanding dalam men..."
15798,89920,transfer pricing,66,...diberikan dan memberikan manfaat bagi Pemohon Banding 3. Tidak terdapat motif transfer pricing atas transaksi jasa Penjelasan lebih lanjut pada masing-masing poin di atas ak...
15799,89920,transfer pricing,67,"...ait erat dengan kegiatan usaha Pemohon Banding. Bahwa paragraf 3.9 dalam OECD Transfer Pricing Guidelines menyebutkan bahwa: “Ideally, in order to arrive at the most.precise..."
15800,89920,transfer pricing,70,Salinan Putusan Pengadilan Pajak setpp.kemenkeu.go.id 3. Tidak terdapat motif transfer pricing atas transaksi jasa Perlu juga Pemohon Banding sampaikan bahwa transaksi dilak...
15801,89920,transfer pricing,88,"...ransaksi afiliasi, analisis kesebandingan, penentuan pembanding, memilih metode transfer pricing yang paling sesuai dan penentuan kewajaran transaksi jasa afiliasi, bahwa Ter..."
15802,89953,transfer pricing,44,"...ti P-54. Bukti P-55. Recipe/Techno Files Tahun 2012, 2013, 2014, 2015 dan 2018 Transfer Pricing Documentation Tahun Pajak 2016 Kutipan Lampiran 1 huruf C Nomor 7 S-153/PJ.04/..."
15803,89953,transfer pricing,67,"...idak melakukan analisis kesebandingan dan kewajaran ini). « Dalam dokumentasi Transfer Pricing Pemohon Banding, nilai biaya royalty telah terbukti kewajarannya melalui metode..."
15804,89953,transfer pricing,73,"...pada PT ETI sama sekali TIDAK bertentangan dengan peraturan perpajakan, pedoman Transfer Pricing, maupun peraturan Hak Kekayaan Intelektual atau bahkan Iteratur-literatur perpa..."
15805,89953,transfer pricing,82,...a Wajar sesuai dengan ketentuan perundang-undangan perpajakan yang berlaku pada Transfer Pricing Documentation (“TP Doc”). . Berdasarkan TP Doc tersebut dapat diketahui bahwa...
15806,89953,transfer pricing,95,"...t dengan kewajaran pembayaran royalti, Pemohon Banding telah memberikan Dokumen Transfer Pricing Tahun Pajak 2016, dimana berdasarkan pengujian kewajaran dalam Dokumen Transfer..."
15807,90187,transfer pricing,7,"...wa pembebanan biaya royalti tersebut tidak memenuhi paragraf 6.5 dam 6.14 OECD Transfer Pricing Guidelines for Multinational Enterprises and Tax Administration -2010, serta p..."
15808,90187,transfer pricing,15,Salinan Putusan Pengadilan Pajak setpp.kemenkeu.go.id - Paragraf 6.5 OECD Transfer Pricing Guidelines For Multinational Enterprises and Tax Administrations — 2010 - Para...
15809,90187,transfer pricing,18,...18ayat(3) UU PPh -. Pasal 17 angka 7 PER-32/PJ/2011 - Paragraf 6.5 OECD OECD Transfer Pricing Guidelines For Multinational Enterpirses And Tax Administrations — 2010 - PER...
15810,90211,transfer pricing,26,"...s tersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). e Dokumen terkait Transfer Pricing: Transfer Pricing Documentations tahun 2017, kontrak/perjanjian dengan pihak ya..."
15811,90211,transfer pricing,33,"...s tersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). e Dokumen terkait Transfer Pricing: Transfer Pricing Documentations tahun 2017, kontrak/perjanjian dengan pihak ya..."
15812,90211,transfer pricing,39,"...s tersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). e Dokumen terkait Transfer Pricing: Transfer Pricing Documentations tahun 2017, kontrak/perjanjian dengan pihak ya..."
15813,90211,transfer pricing,46,"...enjela SEN (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK e Dokumen terk Ma aa Transfer Pricing 01 ai Document: te u 7, kontrak/perjanjian dengan pihak ai hubungan istimewa..."
15814,90211,transfer pricing,51,"...s tersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). e Dokumen terkait Transfer Pricing: Transfer Pricing Documentations tahun 2017, kontrak/perjanjian dengan pihak ya..."
15815,90211,transfer pricing,52,...oses Pemeriksaan Tahun 2017 tidak meminjamkan beberapa dokumen termasuk TP Doc (Transfer Pricing Documentation) kepada Terbanding sesuai dengan jangka waktu yang telah ditentuk...
15816,90211,transfer pricing,55,"...hwa sebelumnya, perlu Terbanding pahami bahwa Pemohon Banding telah mengirimkan Transfer Pricing Documentation pada tanggal 28 Juli 2020 dengan melalui email yang dilampirkan T..."
15817,90211,transfer pricing,107,"...lis tersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). Dokumen terkait Transfer Pricing”. Transfer Pricing Documentations tahun 20117, kontrak/perjanjian dengan pihak..."
15818,90211,transfer pricing,117,"...,..perlu dipahami bahwa Pemohon Banding telah menyampaikan melalui email atas Transfer Pricing Documentation tahun 2017. pada 28. Juli 2020, kontrak/perjanjian dengan pihak..."
15819,90211,transfer pricing,118,"Salinan Putusan Pengadilan Pajak setpp.kemenkeu.go.id yang tercantum dalam Transfer Pricing Documentation tahun 2017 pada 28 Juli 2020, Surat Kuasa Khusus dengan Nomor. 0..."
15820,90211,transfer pricing,122,"...tersebut (Faktur Pajak, Invoice, Kontrak.perjanjian, SPK). 3. Dokumen terkait Transfer Pricing : Transfer Pricing Documentation tahun 2017, kontrak/perjanjian dengan pihak ya..."
15821,90211,transfer pricing,127,"Salinan Putusan Pengadilan Pajak setpp.kemenkeu.go.id 4. Dokumen terkait Transfer Pricing: Transfer Pricing Documentations tahun 2017, kontrak/perjanjian dengan pihak y..."
15822,90211,transfer pricing,130,"...tersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). 4. Dokumen terkait Transfer Pricing: Transfer Pricing Documentations tahun 2017, kontrak/perjanjian dengan pihak ya..."
15823,90211,transfer pricing,135,"...tersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). 4. Dokumen terkait Transfer Pricing: Transfer Pricing Documentations tahun 2017, “kontrak/perjanjian dengan pihak y..."
15824,90211,transfer pricing,140,"...Pajak, Invoice, Kontrak/perjanjian, SPK). 4. Dokumen terkait Transfer. Pricing: Transfer Pricing Documentations stahun” 2017, kontrak/perjanjian dengan, Disclaimer 140 dari 2..."
15825,90211,transfer pricing,146,"...ersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). 4. Dokumem, terkait .Transfer Pricing: Transfer Pricing Documentations tahun 2017, kontrak/perjanjian dengan pihak y..."
15826,90211,transfer pricing,150,...alam proses Pemeriksaan ah 17 tidak meminjamkan beberapa dokumen D asuk TP DOC (Transfer Pricing Documentation) kepada GP pemeriksa sesuai dengan jangka waktu yang telah N dite...
15827,90211,transfer pricing,155,"...tersebut (Faktur Pajak, Invoice, Kontrak/perjanjian, SPK). 4. Dokumen terkait Transfer Pricing: Transfer Pricing Documentations tahun 2017, kontrak/perjanjian dengan pihak ya..."
15828,90211,transfer pricing,163,"...ry dan fotokopi Peraturan Pemerintah Nomor 94 Tahun 2010, Bukti P-16. Softcopy Transfer Pricing Documentation tahun 2017: Bukti P-17. Softcopy Bukti Pendukung berupa rekapan..."
15829,90211,transfer pricing,199,...oses Pemeriksaan Tahun 2017 tidak meminjamkan beberapa dokumen termasuk TP DOC (Transfer Pricing Documentation) kepada Terbanding.sesuai dengan jangka waktu yang telah ditentuk...
15830,90211,transfer pricing,200,"...nya Pemohon Banding telah mendokumentasikan penentuan harga wajar dalam bentuk Transfer Pricing Documentation, bahwa menurut Pengadilan Pajak berdasarkan Transfer Pricing D..."
15831,90268,transfer pricing,61,"...mpaikan kepada Pemeriksa pada bulan-Mei (1 bulan sebelum SPHP, “ bahwa terkait Transfer Pricing, Terbanding (Penelaah Keberatan) telah meminta dokumen laporan segmentasi yang..."
15832,90282,transfer pricing,9,"...dengan menggunakan pendekatan yang berbeda dengan analisis kesebandingan dalam Transfer Pricing Documentation (“Dokumen Lokal”) Tahun Pajak 2017 Pemohon Banding, bahwa perbed..."
15833,90282,transfer pricing,25,"...ndingan yang lebih andal.” bahwa berdasarkan kutipan di atas,.jelas bahwa OECD Transfer Pricing Guidelines mengatur bahwa analisis kesebandingan seharusnya dilakukan dengan me..."
15834,90282,transfer pricing,32,"...-00483/WPJ.07/KP.0305/RIK.SIS/2019 tanggal. 24 Juli 2019, berdasarkan pengujian transfer pricing, Terbanding berpendapat terdapat koreksi Harga Pokok Penjualan sebesar.US$3,795..."
15835,90282,transfer pricing,33,...keberatan: Cc. bahwa pada saat pemeriksaan Pemohon Banding telah menyampaikan Transfer Pricing Document dan Terbanding telah melakukan penilaian terhadap Transfer Pricing Doc...
15836,90282,transfer pricing,34,"...ungsi, Aset, dan Resiko, vi. Karakteristik Usaha Wajib Pajak, b. Memilih Metode Transfer Pricing i. Pemilihan Pihak dan Transaksi Afliasi yang diuji, ii. Melakukan Identifikasi..."
15837,90282,transfer pricing,53,"...n ke afiliasi yang termasuk dalam komponen COGS (komponen biaya). Artinya atau transfer pricing beradandi komponen biaya tersebut. Oleh karena itu, sependapat. dengan mengguna..."
15838,90282,transfer pricing,62,...pendekatan pengujian PKKU antara Pemohon Banding (sebagaimana diungkapkan dalam Transfer Pricing Documentation. Tahun 2017) dengan Terbanding yang menyebabkan timbulnya koreksi...
15839,90282,transfer pricing,69,"...r. Sebagaimana ditunjukkan dalam tabel FAR Pemohon-Banding dalam halaman 11- 12 Transfer Pricing Documentation Tahun.2017, Pemohon Banding memiliki fungsi manufaktur dan risiko..."
15840,90282,transfer pricing,73,"...rata-rata kinerja data beberapa tahun: bahwa lebih lanjut, Paragraf 3.75 OECD Transfer Pricing Guideline 2017 menyatakan sebagai berikut: Paragraf 3.75 “In practice, examin..."
15841,90282,transfer pricing,74,"...bahwa dari penjelasan di atas, dapat disimpulkan bahwa baik SE-50/PJ/2013, OECD Transfer Pricing Guidelines, maupun UN Transfer Pricing Manual sepakat dalam hal bahwa data bebe..."
15842,90282,transfer pricing,75,"...Pemohon Banding, yang menyatakan bahwa SE-50 serta Paragraf 2.93 dan 2.96 OECD Transfer Pricing Guidelines 2017 menyebutkan bahwa NCPM merupakan PLI yang digunakan oleh perusa..."
15843,90282,transfer pricing,79,"...merupakan induk/holding dari berbagai perusahaan lainnya (subsidiaries), 83). Transfer Pricing Adjustment dalam Perhitungan Laba Bersih Operasi bahwa sebagaimana disebutkan..."
15844,90282,transfer pricing,80,"...sesuaikan (Adjusted Operating Profit) sebagaimana perhitungan dalam Lampiran C4 Transfer Pricing Documentation Tahun 2017 (halaman 83-85), bahwa di sisi lain, Pemohon Banding..."
15845,90282,transfer pricing,82,"...PKKU yang dilakukan Pemohon Banding dengan PLI NCPM sebagaimana diuraikan dalam Transfer Pricing Documentation Tahun 2017, diperoleh nilai NCPM dari enam perusahaan pembanding..."
15846,90282,transfer pricing,83,"...n leader dalam bidang kegiatan usahanya, dengan merujuk pada Paragraf 3.62 OECD Transfer Pricing Guidelines 2010 sebagai berikut: “In determining this point, where the range c..."
15847,90282,transfer pricing,84,"...ndekatan Terbanding yaitu metode PLI ROS, periode data keuangan,single year dan transfer pricing adjustment, justru menghasilkan PLI ROS Pemohon Banding yang lebih besar daripa..."
15848,90282,transfer pricing,85,"...Putusan Pengadilan Pajak setpp.kemenkeu.go.id keuangan single year, dan tanpa transfer pricing adjustment tetapi menggunakan perusahaam-pembanding yang dipilih oleh Pemohon..."
15849,90282,transfer pricing,86,"...kukan oleh perusahaan multinasional sangatlah bervariasi, mulai dari manipulasi transfer pricing, penyalahgunaan P3B, hingga penghindaran status bentuk usaha tetap (BUT), bahw..."
15850,90282,transfer pricing,88,...ahun (Tahun | Berbeda Periode Data | Pajak 2013—2017) Pajak 2017) | Keuangan 7. Transfer Pricing | memperhitungkan other | Tidak — memperhitungkan — other | Berbeda Adjustments...
15851,90282,transfer pricing,97,...II.B.3 a danb PER-22/PJ./2013 a. Melakukan Analisis Kesebandingan Pemeriksaan transfer pricing dilakukan dengan cara membandingkan kondisi transaksi afiliasi dengan kondisi t...
15852,90282,transfer pricing,121,"...Pokok Koreksi atas Harga Pokok Perolehan pada pos pembelian karena pegbedaan is Transfer Pricing antara Pemohon Banding dan Sengketa Terbanding, yaitu Tabel 19. Ringkasan perb..."
15853,90282,transfer pricing,123,...g Strategy b. Penggunaan Periode Data Keuangan Cc. Profit Level Indicator d. Transfer Pricing Adjustment dalam Perhitungan Laba Bersih Operasi e. Perusahaan Pembanding Terp...
15854,90282,transfer pricing,124,...nerapan prinsip kewajaran dan..kelaziman usaha dilakukan setelah memilih metode transfer pricing yang paling.sesuai. Hal-hal yang perlu diperhatikan dalam menerapkan prinsip ke...
15855,90282,transfer pricing,128,"...an menghasilkan kesebandingan yang lebih andal: bahwa selanjutnya, dalam OECD Transfer Pricing Guidelines pada Paragraph 2.65 juga menyatakan bahwa: “Application of any arm'..."
15856,90282,transfer pricing,129,...:. Differences in business or product life cycles may have a material effect on transfer pricing conditions that needs to be assessed in determining-comparability. The data fro...
15857,90282,transfer pricing,131,"...COGS # Opex), dimana justru pada komponen tersebut terdapat resiko markup atau transfer pricing. bahwa menurut Terbanding, mengingat perusahaan Pemohon Banding sebagian besar..."
15858,90282,transfer pricing,133,"...erusahaan-perusahaan pembanding yang berada di kisaran 1,3146-1,97 Yo, ad.1.d. Transfer Pricing Adjustment dalam Perhitungan Laba Bersih'Operasi bahwa berdasarkan pemeriksaan..."
15859,90296,transfer pricing,11,"...on Co. Ltd. dengan alasan perusahaan tersebut rugi dan tidak sesuai dengan OECD Transfer Pricing Guidelines. Menurut Pemohon Banding, Pemohon Banding sudah melakukan proses pen..."
15860,90296,transfer pricing,14,"...Jenderal Pajak Nomor PER- 22/PJ/2013 yang menyebutkan bahwa, “Dalam pemeriksaan transfer pricing, tahapan persiapan dilakukan sesuai dengan tata cara pemeriksaan yang berlaku...."
15861,90296,transfer pricing,16,"...kondisi di luar kekuasaan Pemohon Banding. Bab II bagian Ill-paragraf 2.80 OECD Transfer Pricing Guidelines. July 2010 menyebutkan bahwa, “Non-operating items such as interest..."
15862,90296,transfer pricing,17,"...roup as a whole is profitable, the facts could trigger some special scrutiny of transfer pricing issues. Of course, associated enterprises, like independent enterprises, can su..."
15863,90296,transfer pricing,18,"...l operasi atau sudah mapan)”, Xiii. sejalan dengan paragraf 1.70 dan 2.71 OECD Transfer Pricing Guidelines, jika dikaitkan dengan kondisi Pemohon Banding selama tahun 2016, ti..."
